FACILITY_NUMBER,COUNTY,pub_priv_headstart,CITY,FACILITY_NAME,ENROLLMENT,n,pct,vac_info_type,REPORTED
10203130,Alameda,PRIVATE,Hayward,MONTESSORI CHILDREN'S HOUSE OF HAYWARD,63,62,98,childcare,Y
13416606,Alameda,PRIVATE,Castro Valley,MONTESSORI SCHOOL AT FIVE CANYONS,63,63,100,childcare,Y
10213903,Alameda,PRIVATE,San Leandro,MONTESSORI SCHOOL AT WASHINGTON AVENUE,82,82,100,childcare,Y
13412388,Alameda,PRIVATE,Fremont,MONTESSORI SCHOOL OF CENTERVILLE,42,41,97,childcare,Y
13412901,Alameda,PRIVATE,Fremont,MONTESSORI SCHOOL OF FREMONT,95,86,90,childcare,Y
13421404,Alameda,PRIVATE,Fremont,MONTESSORI SCHOOL OF FREMONT - CHILDRENS HOUSE,29,29,100,childcare,Y
13420932,Alameda,PRIVATE,Newark,MONTESSORI SCHOOL OF NEWARK,34,33,97,childcare,Y
13421974,Alameda,PRIVATE,Pleasanton,MONTESSORI SCHOOL OF PLEASANTON,79,74,93,childcare,Y
13410087,Alameda,PRIVATE,San Leandro,MONTESSORI SCHOOL OF SAN LEANDRO,97,97,100,childcare,Y
10208784,Alameda,PRIVATE,Oakland,MOUNTAIN BOULEVARD MONTESSORI SCHOOL,45,45,100,childcare,Y
13421355,Alameda,PRIVATE,Livermore,MS.CARMEN'S KINDERCASA,16,15,93,childcare,Y
10212497,Alameda,PRIVATE,Oakland,MY OWN MONTESSORI SCHOOL,19,19,100,childcare,Y
13414234,Alameda,PRIVATE,Dublin,MY SPACE TO GROW,21,21,100,childcare,Y
13421978,Alameda,PRIVATE,Fremont,NATURES GIFT PRESCHOOLS LLC,82,82,100,childcare,Y
10212175,Alameda,PRIVATE,Oakland,"NEW DAY PRESCHOOL & LEARNING CTR., METROPOLITAN",19,19,100,childcare,Y
10211680,Alameda,PRIVATE,Livermore,NEW HORIZONS PRESCHOOL AND DAY CARE,25,25,100,childcare,Y
10214949,Alameda,PUBLIC,Newark,NEWARK COMMUNITY CENTER ANNEX,32,32,100,childcare,Y
13417824,Alameda,PRIVATE,Oakland,NIKASIA CHILD CARE CENTER,18,18,100,childcare,Y
13411568,Alameda,PRIVATE,San Leandro,NOAH'S ARK PRESCHOOL,22,22,100,childcare,Y
13413922,Alameda,PRIVATE,Fremont,NURTURE KIDS PRESCHOOL,56,53,94,childcare,Y
13419414,Alameda,PRIVATE,Oakland,"OAKLAND GARDEN SCHOOL FOR CHILDREN, LLC",74,70,94,childcare,Y
10214163,Alameda,PRIVATE,Oakland,OAKLAND MONTESSORI SCHOOL,29,27,93,childcare,Y
10210641,Alameda,PRIVATE,Oakland,OAKLAND PROGRESSIVE DAY CARE,12,12,100,childcare,Y
13415043,Alameda,PRIVATE,Livermore,OUR SAVIOR LUTHERAN EARLY CHILDHOOD DEV. CTR.,99,99,100,childcare,Y
10204114,Alameda,PRIVATE,Fremont,OUR SAVIOR LUTHERAN PRESCHOOL,54,53,98,childcare,Y
13418180,Alameda,PUBLIC,Oakland,OUSD - ACORN WOODLAND,20,20,100,childcare,Y
13418997,Alameda,PUBLIC,Oakland,OUSD - ALLENDALE STATE PRESCHOOL,12,12,100,childcare,Y
13422004,Alameda,PUBLIC,Oakland,OUSD - ARROYO VIEJO CDC,10,10,100,childcare,Y
10206037,Alameda,PUBLIC,Oakland,OUSD - BELLA VISTA,13,13,100,childcare,Y
13419453,Alameda,PUBLIC,Oakland,OUSD - BRIDGES ACADEMY AT MELROSE STATE PRESCHOOL,14,14,100,childcare,Y
10215401,Alameda,PUBLIC,Oakland,OUSD - BROOKFIELD CDC,10,10,100,childcare,Y
10206036,Alameda,PUBLIC,Oakland,OUSD - CENTRO INFANTIL DE LA RAZA,17,17,100,childcare,Y
10215826,Alameda,PUBLIC,Oakland,OUSD - COX CDC - REACH ACADEMY,15,15,100,childcare,Y
10206152,Alameda,PUBLIC,Oakland,OUSD - EMERSON CHILD DEVELOPMENT CENTER,11,11,100,childcare,Y
13416346,Alameda,PUBLIC,Oakland,OUSD - INTERNATIONAL CDC,21,21,100,childcare,Y
10206151,Alameda,PUBLIC,Oakland,OUSD - JEFFERSON,16,15,93,childcare,Y
10206128,Alameda,PUBLIC,Oakland,OUSD - LAUREL,13,13,100,childcare,Y
10215400,Alameda,PUBLIC,Oakland,OUSD - LOCKWOOD SCHOOL - CUES PRESCHOOL,17,16,94,childcare,Y
10206146,Alameda,PUBLIC,Oakland,OUSD - MANZANITA,17,17,100,childcare,Y
13420552,Alameda,PUBLIC,Oakland,OUSD - PLACE PRESCOTT,10,10,100,childcare,Y
10206139,Alameda,PUBLIC,Oakland,OUSD - STONEHURST,21,19,90,childcare,Y
13422003,Alameda,PUBLIC,Oakland,OUSD - UNITED NATION CHILD DEVELOPMENT CENTER,47,47,100,childcare,Y
10206127,Alameda,PUBLIC,Oakland,OUSD - YUK YAU,32,32,100,childcare,Y
10216054,Alameda,PRIVATE,Emeryville,PACIFIC RIM INTERNATIONAL SCHOOL,24,24,100,childcare,Y
13420570,Alameda,PRIVATE,Fremont,PALM ACADEMY,32,26,81,childcare,Y
13421380,Alameda,PRIVATE,Newark,PARKSIDE PRESCHOOL,52,45,86,childcare,Y
13417856,Alameda,PRIVATE,Fremont,PEACE TERRACE ACADEMY,20,20,100,childcare,Y
13419457,Alameda,PRIVATE,Alameda,PETER PAN ACADEMY,53,52,98,childcare,Y
13419405,Alameda,PRIVATE,Alameda,PETER PAN ACADEMY,53,52,98,childcare,Y
10205610,Alameda,PRIVATE,Oakland,PETER PAN CO-OP NURSERY SCHOOL MAXWELL HOUSE,34,31,91,childcare,Y
13419403,Alameda,PRIVATE,Alameda,PETER PAN SCHOOL,101,101,100,childcare,Y
13414727,Alameda,PRIVATE,Piedmont,PIEDMONT PLAY SCHOOL,22,22,100,childcare,Y
13421337,Alameda,PRIVATE,Pleasanton,PLEASANTON BILINGUAL MONTESSORI SCHOOL,81,81,100,childcare,Y
13415769,Alameda,PRIVATE,Fremont,PRECIOUS TIME CHRISTIAN PRESCHOOL,28,27,96,childcare,Y
13421388,Alameda,PRIVATE,Pleasanton,PRIMROSE SCHOOL OF PLEASANTON,108,108,100,childcare,Y
13418186,Alameda,PRIVATE,Fremont,PRINCE OF PEACE PRESCHOOL,112,104,92,childcare,Y
13411303,Alameda,PRIVATE,Pleasanton,"QUARRY LANE SCHOOL, THE",205,204,99,childcare,Y
13417681,Alameda,PRIVATE,Pleasanton,"QUARRY LANE SCHOOL, THE",119,118,99,childcare,Y
13416659,Alameda,PRIVATE,Castro Valley,"REDWOOD FOREST PRESCHOOLS, INC.",108,107,99,childcare,Y
10210783,Alameda,PRIVATE,Dublin,RESURRECTION LUTHERAN PRESCHOOL,60,59,98,childcare,Y
13420950,Alameda,PRIVATE,Alameda,RISING STAR MONTESSORI CHILDREN'S COTTAGE,36,36,100,childcare,Y
13418056,Alameda,PRIVATE,Oakland,ROCKRIDGE LITTLE SCHOOL,42,42,100,childcare,Y
13420925,Alameda,PRIVATE,Oakland,ROCKRIDGE LITTLE SCHOOL 2,32,31,96,childcare,Y
13417669,Alameda,PRIVATE,Oakland,ROCKRIDGE MONTESSORI SCHOOL,57,55,96,childcare,Y
10213520,Alameda,PRIVATE,Oakland,ROCKRIDGE MONTESSORI SCHOOL,19,19,100,childcare,Y
13419399,Alameda,PRIVATE,Livermore,ROOM TO GROW,44,41,93,childcare,Y
13418990,Alameda,PRIVATE,Oakland,"ROOM TO GROW PRESCHOOL, THE",20,18,90,childcare,Y
13422051,Alameda,HEAD START,Hayward,RUUS PARK CENTER,26,24,92,childcare,Y
13417305,Alameda,HEAD START,Oakland,S.S.U.C. - DE COLORES HEADSTART & EARLY HEADSTART,234,227,97,childcare,Y
13412309,Alameda,HEAD START,Oakland,S.S.U.C. - FOOTHILL SQUARE CHILD CENTER,59,53,89,childcare,Y
13418080,Alameda,HEAD START,Oakland,S.S.U.C. - FRUITVALE HEAD START,68,63,92,childcare,Y
13414173,Alameda,HEAD START,Oakland,S.S.U.C. - THURGOOD MARSHALL EARLY HEADSTART,19,18,94,childcare,Y
13421339,Alameda,PRIVATE,Fremont,SAFARI KID - MISSION,29,29,100,childcare,Y
13420913,Alameda,PRIVATE,Newark,SAFARI KID - NEWPARK MALL,42,42,100,childcare,Y
13420972,Alameda,PRIVATE,Newark,SAFARI KID LEARNING CENTER,51,51,100,childcare,Y
10212304,Alameda,PRIVATE,Oakland,SAINT LEO THE GREAT SCHOOL,24,24,100,childcare,Y
10200139,Alameda,PRIVATE,San Lorenzo,SAN LORENZO COMMUNITY CHURCH PRESCHOOL,30,30,100,childcare,Y
110254,Alameda,PUBLIC,Oakland,SANKOFA ACADEMY,21,21,100,childcare,Y
13420914,Alameda,PRIVATE,Dublin,SCHOOL OF IMAGINATION,129,129,100,childcare,Y
13411352,Alameda,PRIVATE,Fremont,SCRIBBLES LEARNING CENTER,45,43,95,childcare,Y
13421399,Alameda,PUBLIC,Dublin,SEED2SPROUT LEARNING CENTER,14,14,100,childcare,Y
13415259,Alameda,PRIVATE,Alameda,SEEDLING CHILD MONTESSORI SCHOOL,30,30,100,childcare,Y
10200592,Alameda,PRIVATE,Oakland,SEQUOIA NURSERY SCHOOL,33,28,84,childcare,Y
13413946,Alameda,PRIVATE,Pleasanton,SHINING LIGHT PRESCHOOL,126,116,92,childcare,Y
13416409,Alameda,PRIVATE,Fremont,SHINING STAR MONTESSORI,27,26,96,childcare,Y
10200602,Alameda,PRIVATE,Oakland,SKYLINE PRE-SCHOOL,39,39,100,childcare,Y
13418967,Alameda,PRIVATE,Alameda,SMALL SIZE BIG MIND PRESCHOOL & INFANT CENTER,60,60,100,childcare,Y
13422005,Alameda,PRIVATE,Livermore,SMART START CREATIVE LEARNING CENTER,70,68,97,childcare,Y
13420942,Alameda,PRIVATE,Newark,SMART START CREATIVE LEARNING CENTER,63,62,98,childcare,Y
10212422,Alameda,PRIVATE,Oakland,SMILES DAY SCHOOL,82,82,100,childcare,Y
10212020,Alameda,PRIVATE,Oakland,SNOW WHITE PRESCHOOL,17,17,100,childcare,Y
10210438,Alameda,PRIVATE,Alameda,SON-LIGHT PRESCHOOL,32,29,90,childcare,Y
10215881,Alameda,PRIVATE,Pleasanton,SONSHINE ENRICHMENT CENTER PRESCHOOL,92,92,100,childcare,Y
13422002,Alameda,PRIVATE,Fremont,SPARKLE MONTESSORI INC.,14,14,100,childcare,Y
123554,Alameda,PUBLIC,Livermore,SPECIAL EDUCATION PRESCHOOL,47,46,97,childcare,Y
13406853,Alameda,PRIVATE,Dublin,SPRINGFIELD MONTESSORI SCHOOL - DUBLIN,132,130,98,childcare,Y
10212344,Alameda,PRIVATE,Pleasanton,ST. CLARE'S CHRISTIAN PRESCHOOL,79,79,100,childcare,Y
13422041,Alameda,PRIVATE,San Leandro,ST. FELICITAS CATHOLIC PRESCHOOL,10,10,100,childcare,Y
10211748,Alameda,PRIVATE,San Leandro,ST. JAMES CHRISTIAN PRE-SCHOOL,35,35,100,childcare,Y
13417786,Alameda,PRIVATE,Hayward,ST. JOACHIM PRESCHOOL,59,58,98,childcare,Y
13418960,Alameda,PRIVATE,San Lorenzo,ST. JOHN CATHOLIC SCHOOL,14,13,92,childcare,Y
10205790,Alameda,PRIVATE,San Leandro,ST. LEANDER PRE-KINDERGARTEN,20,20,100,childcare,Y
13418964,Alameda,PUBLIC,Oakland,ST. MARY'S CENTER PRESCHOOL,36,36,100,childcare,Y
10215373,Alameda,PRIVATE,Dublin,ST. PHILIP LUTHERAN,73,70,95,childcare,Y
10206027,Alameda,PRIVATE,Oakland,ST. VINCENT'S DAY HOME,190,186,97,childcare,Y
13415276,Alameda,PRIVATE,Oakland,STARLITE CHILD DEVELOPMENT CENTER II,74,74,100,childcare,Y
13419000,Alameda,PRIVATE,Livermore,STORYLAND SCHOOL,75,71,94,childcare,Y
13420588,Alameda,PRIVATE,Fremont,STRATFORD SCHOOL,204,204,100,childcare,Y
13420939,Alameda,PRIVATE,Pleasanton,STRATFORD SCHOOL,170,170,100,childcare,Y
13417441,Alameda,PRIVATE,Alameda,SUGAR AND SPICE,22,18,81,childcare,Y
13419400,Alameda,PRIVATE,Sunol,SUNOL GLEN PRESCHOOL,33,31,93,childcare,Y
10200027,Alameda,PRIVATE,Livermore,SUNSET CHRISTIAN PRESCHOOL,54,53,98,childcare,Y
13418158,Alameda,PRIVATE,Fremont,SUNSHINE KID'S PRESCHOOL,82,80,97,childcare,Y
13419409,Alameda,PUBLIC,Oakland,SUPPORTING FUTURE GROWTH - SITE III,40,37,92,childcare,Y
10206032,Alameda,PUBLIC,Oakland,SUPPORTING FUTURE GROWTH 2,13,13,100,childcare,Y
13411335,Alameda,PUBLIC,Hayward,SUPPORTING FUTURE GROWTH 7,19,18,94,childcare,Y
13414535,Alameda,PUBLIC,Oakland,SUPPORTING FUTURE GROWTH C.D.C. - VI,51,39,76,childcare,Y
13420547,Alameda,PRIVATE,Oakland,TEMPLE SINAI PRESCHOOL,84,78,92,childcare,Y
13419485,Alameda,PRIVATE,Oakland,TUDORKA TOTS INFANT AND PRESCHOOL CENTER,20,20,100,childcare,Y
13419424,Alameda,PRIVATE,Oakland,TUDORKA TOTS INFANT AND PRESCHOOL CENTER,23,21,91,childcare,Y
10209666,Alameda,PRIVATE,Oakland,TWENTY FOUR HOUR-OAKLAND PARENT TEACHER C.C.1,18,15,83,childcare,Y
10206194,Alameda,PUBLIC,Oakland,TWENTY-FOUR HOUR OAKLAND PARENT TEACHER C.CTR. 2,45,40,88,childcare,Y
13420548,Alameda,PUBLIC,Albany,UCB - UNIVERSITY VILLAGE ECEP,26,24,92,childcare,Y
10205821,Alameda,PRIVATE,Dublin,VALLEY CHRISTIAN PRESCHOOL,132,129,97,childcare,Y
13421979,Alameda,PRIVATE,Dublin,VALLEY CHRISTIAN PRESCHOOL,132,129,97,childcare,Y
13416514,Alameda,PRIVATE,Livermore,VALLEY MONTESSORI SCHOOL,138,129,93,childcare,Y
10213754,Alameda,PRIVATE,Alameda,WEE CARE PRESCHOOL AND CHILD CARE,43,43,100,childcare,Y
116301,Alameda,PUBLIC,Newark,WHITEFORD -JUNE- SPECIAL EDUCATION PRESCHOOL,39,39,100,childcare,Y
13422034,Alameda,PRIVATE,Oakland,WILDWOOD CHILDRENS SCHOOL,17,14,82,childcare,Y
10200119,Alameda,PRIVATE,Hayward,WOODROE WOODS SCHOOL,102,90,88,childcare,Y
13420956,Alameda,PRIVATE,Pleasanton,YANG FAN PRESCHOOL,70,70,100,childcare,Y
13419483,Alameda,PUBLIC,Oakland,YMCA OF THE EAST BAY - 21ST STREET CDC,22,22,100,childcare,Y
13419475,Alameda,PRIVATE,Oakland,YMCA OF THE EAST BAY - 21ST STREET CDC,87,87,100,childcare,Y
13419472,Alameda,PRIVATE,Hayward,YMCA OF THE EAST BAY - EDEN CDC,37,36,97,childcare,Y
13422018,Alameda,PRIVATE,Fremont,YMCA Y-KIDS CARE FOREST PARK,21,21,100,childcare,Y
13422022,Alameda,PRIVATE,Fremont,YOUNG EXPLORERS,16,16,100,childcare,Y
13419461,Alameda,PUBLIC,San Leandro,YOUR CHILD IS MINE PRESCHOOL,27,27,100,childcare,Y
33617086,Amador,PUBLIC,Jackson,AMADOR COOPERATIVE PRESCHOOL,17,11,64,childcare,Y
33610780,Amador,HEAD START,Jackson,AMADOR-TUOLUMNE COMMUNITY ACTION,20,20,100,childcare,Y
33607205,Amador,HEAD START,Ione,AMADOR-TUOLUMNE COMMUNITY ACTION AGENCY HEAD START,17,17,100,childcare,Y
33600743,Amador,PRIVATE,Pine Grove,CHILD ENRICHMENT CENTER,14,14,100,childcare,Y
33600303,Amador,PRIVATE,Pine Grove,COMMUNITY CHRISTIAN PRESCHOOL & DAYCARE,12,11,91,childcare,Y
33620069,Amador,PRIVATE,Jackson,GOLD STAR PRESCHOOL,20,18,90,childcare,Y
30320390,Amador,PRIVATE,Pine Grove,HONEYBEAR PRESCHOOL AND DAYCARE,26,23,88,childcare,Y
33606959,Amador,PUBLIC,Ione,IONE STATE PRESCHOOL,21,20,95,childcare,Y
33606958,Amador,PUBLIC,Jackson,JACKSON STATE PRECHOOL,23,19,82,childcare,Y
30319700,Amador,PUBLIC,Pioneer,PIONEER ELEMENTARY PRESCHOOL,20,18,90,childcare,Y
30316248,Amador,PRIVATE,Pioneer,PIONEER MONTESSORI,20,13,65,childcare,Y
33605372,Amador,PUBLIC,Plymouth,PLYMOUTH STATE PRESCHOOL,16,16,100,childcare,Y
13417502,Berkeley City,PRIVATE,Berkeley,AQUATIC PARK SCHOOL,57,37,64,childcare,Y
10209453,Berkeley City,PRIVATE,Berkeley,BERKELEY HILLS NURSERY SCHOOL,34,33,97,childcare,Y
10200050,Berkeley City,PRIVATE,Berkeley,BERKELEY MONTESSORI SCHOOL,83,72,86,childcare,Y
13420958,Berkeley City,PRIVATE,Berkeley,BERKELEY ROSE SCHOOL,20,13,65,childcare,Y
13411435,Berkeley City,HEAD START,Berkeley,BERKELEY YMCA HEAD START - OCEAN VIEW,34,33,97,childcare,Y
10200607,Berkeley City,HEAD START,Berkeley,BERKELEY YMCA HEAD START - SOUTH YMCA,42,40,95,childcare,Y
10206120,Berkeley City,PUBLIC,Berkeley,BERKELEY YMCA HEAD START - WEST,61,61,100,childcare,Y
13418160,Berkeley City,PUBLIC,Berkeley,BETH EL NURSERY SCHOOL,50,32,64,childcare,Y
13419436,Berkeley City,PUBLIC,Berkeley,BUSD - FRANKLIN PRESCHOOL,148,145,97,childcare,Y
10214881,Berkeley City,PUBLIC,Berkeley,BUSD - HOPKINS STREET,95,94,98,childcare,Y
13419437,Berkeley City,PUBLIC,Berkeley,BUSD - KING CHILD DEVELOPMENT CENTER,140,130,92,childcare,Y
13418992,Berkeley City,PRIVATE,Berkeley,CEDAR CREEK MONTESSORI SCHOOL,37,36,97,childcare,Y
6130207,Berkeley City,PRIVATE,Berkeley,CENTER FOR EARLY INTERVENTION ON DEAFNESS -CEID-,12,11,91,childcare,Y
10209542,Berkeley City,PRIVATE,Berkeley,CENTRO VIDA BILINGUAL CHILDCARE CENTER,61,56,91,childcare,Y
13416485,Berkeley City,PRIVATE,Berkeley,CHILD EDUCATION CENTER,50,50,100,childcare,Y
10200115,Berkeley City,PRIVATE,Berkeley,CHILDRENS COMMUNITY CENTER,51,45,88,childcare,Y
10204414,Berkeley City,PRIVATE,Berkeley,CLAREMONT DAY NURSERIES INC,60,60,100,childcare,Y
13418996,Berkeley City,PRIVATE,Berkeley,CONGREGATION NETIVOT SHALOM,25,22,88,childcare,Y
10212245,Berkeley City,PRIVATE,Berkeley,CORNERSTONE CHILDREN'S CENTER,61,59,96,childcare,Y
10204387,Berkeley City,PRIVATE,Berkeley,"DANDELION NURSERY SCHOOL, INC",34,32,94,childcare,Y
10210068,Berkeley City,PRIVATE,Berkeley,DUCK'S NEST - BERKELEY,99,90,90,childcare,Y
13414308,Berkeley City,PRIVATE,Berkeley,GARDEN DAY MONTESSORI SCHOOL,25,22,88,childcare,Y
10212172,Berkeley City,PRIVATE,Berkeley,GAY AUSTIN SCHOOL -THE-,45,43,95,childcare,Y
13420953,Berkeley City,PRIVATE,Berkeley,GERMAN INTERNATIONAL SCHOOL OF SILICON VALLEY,28,27,96,childcare,Y
13420951,Berkeley City,PRIVATE,Berkeley,GLOBAL MONTESSORI INTERNATIONAL SCHOOL,55,51,92,childcare,Y
13420968,Berkeley City,PRIVATE,Berkeley,GOLDEN GATE KIDS,32,26,81,childcare,Y
13416443,Berkeley City,PRIVATE,Berkeley,GRIFFIN NURSERY SCHOOL,31,31,100,childcare,Y
13416236,Berkeley City,PRIVATE,Berkeley,HEARTS LEAP ICRI PRESCHOOL,74,71,95,childcare,Y
13419427,Berkeley City,PRIVATE,Berkeley,HEARTS LEAP NORTH,37,36,97,childcare,Y
13418198,Berkeley City,PRIVATE,Berkeley,JEWISH COMMUNITY CTR OF THE EAST BAY-BERKELEY,70,64,91,childcare,Y
13419496,Berkeley City,PRIVATE,Berkeley,LA ACADEMIA DE BAHIA,19,18,94,childcare,Y
13420940,Berkeley City,PRIVATE,Berkeley,LITTLE BEANS PRESCHOOL,27,27,100,childcare,Y
13421354,Berkeley City,PRIVATE,Berkeley,MI MUNDO PRESCHOOL,27,23,85,childcare,Y
10211112,Berkeley City,PRIVATE,Berkeley,MODEL SCHOOL COMPREHENSIVE HUMANISTIC LEARNING CTR,55,47,85,childcare,Y
10210446,Berkeley City,PRIVATE,Berkeley,MONTESSORI FAMILY SCHOOL,36,36,100,childcare,Y
10216686,Berkeley City,PRIVATE,Berkeley,"MONTEVERDE SCHOOL, THE",32,32,100,childcare,Y
10211572,Berkeley City,PUBLIC,Berkeley,MULBERRY SCHOOL -THE-,16,14,87,childcare,Y
10212123,Berkeley City,PRIVATE,Berkeley,MUSTARD SEED PRESCHOOL,71,68,95,childcare,Y
10215940,Berkeley City,PRIVATE,Berkeley,"NEW SCHOOL OF BERKELEY, THE",48,48,100,childcare,Y
10205758,Berkeley City,PRIVATE,Berkeley,NIA HOUSE LEARNING CENTER,36,28,77,childcare,Y
13419433,Berkeley City,PRIVATE,Berkeley,PIXAR CHILD CARE CENTER,43,42,97,childcare,Y
10204860,Berkeley City,PUBLIC,Berkeley,PROGRESSIVE CHRISTIAN CHILDRENS CENTER,14,14,100,childcare,Y
13419477,Berkeley City,PRIVATE,Berkeley,SHELTON'S PRIMARY EDUCATION CENTER,19,16,84,childcare,Y
13419434,Berkeley City,PRIVATE,Berkeley,SHU REN INTERNATIONAL SCHOOL,38,36,94,childcare,Y
10209466,Berkeley City,PRIVATE,Berkeley,ST. JOHN'S CHILD CARE CENTER PROGRAM,24,23,95,childcare,Y
10209297,Berkeley City,PRIVATE,Berkeley,STEP ONE SCHOOL,108,105,97,childcare,Y
13417642,Berkeley City,PRIVATE,Berkeley,SUNSHINE PRESCHOOL -CEID-,17,14,82,childcare,Y
10216245,Berkeley City,PUBLIC,Berkeley,UCB - CLARK KERR CAMPUS CHILDREN'S CENTER,15,15,100,childcare,Y
13420895,Berkeley City,PUBLIC,Berkeley,UCB - CLARK KERR PRESCHOOL,16,16,100,childcare,Y
10212490,Berkeley City,PUBLIC,Berkeley,UCB - HAROLD E. JONES CHILD STUDY CTR CHILDCARE,47,46,97,childcare,Y
13418965,Berkeley City,PUBLIC,Berkeley,UCB - HASTE STREET CHILD DEVELOPMENT CENTER,41,38,92,childcare,Y
13420980,Berkeley City,PUBLIC,Berkeley,VIA NOVA CHILDREN'S SCHOOL,45,44,97,childcare,Y
41370381,Butte,PUBLIC,Chico,ASSOCIATED STUDENTS CHILDREN'S CENTER,38,32,84,childcare,Y
41304825,Butte,PRIVATE,Oroville,BARTON'S NURSERY SCHOOL,37,33,89,childcare,Y
45404541,Butte,PRIVATE,Chico,BIDWELL ACADEMY FOR YOUNG CHILDREN,69,69,100,childcare,Y
45405850,Butte,PRIVATE,Oroville,"BRIGHT STARR PRESCHOOL & DAYCARE, A",22,21,95,childcare,Y
45400231,Butte,PRIVATE,Oroville,BUTTE COLLEGE CHILD DEVELOPMENT CENTER,38,37,97,childcare,Y
45405610,Butte,PUBLIC,Chico,CASTLES PRESCHOOL,52,39,75,childcare,Y
45403377,Butte,PUBLIC,Magalia,CEDARWOOD CHILDREN'S CENTER,32,29,90,childcare,Y
46113526,Butte,PUBLIC,Magalia,CEDARWOOD SPECIAL EDUCATION PRESCHOOL,16,12,75,childcare,Y
45404991,Butte,PRIVATE,Chico,CHICO CHILD DEVELOPMENT CENTER - PRESCHOOL,17,11,64,childcare,Y
41370473,Butte,PRIVATE,Chico,CHICO CHRISTIAN PRESCHOOL,102,89,87,childcare,Y
45404153,Butte,PUBLIC,Chico,CHICO COMMUNITY CHILDREN'S CENTER - EATON RD.,23,18,78,childcare,Y
41371083,Butte,PRIVATE,Chico,CHICO COMMUNITY CHILDREN'S CENTER PRESCHOOL,27,22,81,childcare,Y
45404389,Butte,PRIVATE,Chico,CHICO COUNTRY DAY PRESCHOOL,51,50,98,childcare,Y
45406630,Butte,PRIVATE,Chico,CHICO MONTESSORI CHILDREN'S HOUSE,60,52,86,childcare,Y
45401770,Butte,PRIVATE,Chico,CHICO OAKS PRESCHOOL,57,52,91,childcare,Y
41372888,Butte,PUBLIC,Chico,CHILD DEVELOPMENT LABORATORY,22,20,90,childcare,Y
45403423,Butte,PUBLIC,Chico,CIRCLES CHILDREN'S CENTER,47,44,93,childcare,Y
45405754,Butte,PUBLIC,Durham,DURHAM CHILDREN'S CENTER,19,19,100,childcare,Y
45405176,Butte,HEAD START,Gridley,E CENTER HS PGMS - BOOTH DR. CENTER,16,16,100,childcare,Y
45404928,Butte,HEAD START,Oroville,E CENTER HS PGMS - BOULDER CREEK CTR.,16,16,100,childcare,Y
45404931,Butte,HEAD START,Chico,E CENTER HS PGMS - CHAPMAN CENTER,30,30,100,childcare,Y
45401680,Butte,HEAD START,Chico,E CENTER HS PGMS - CHICO CENTER,27,27,100,childcare,Y
45405911,Butte,HEAD START,Oroville,E CENTER HS PGMS - GRAND AVENUE,29,26,89,childcare,Y
45405182,Butte,HEAD START,Gridley,E CENTER HS PGMS - GRIDLEY WASHINGTON ST. CTR.,63,63,100,childcare,Y
45404936,Butte,HEAD START,Chico,E CENTER HS PGMS - MARIPOSA CENTER,45,45,100,childcare,Y
45406649,Butte,HEAD START,Oroville,E CENTER HS PGMS - MONTE VISTA,13,13,100,childcare,Y
45404937,Butte,HEAD START,Paradise,E CENTER HS PGMS - PARADISE CENTER,31,29,93,childcare,Y
45404939,Butte,HEAD START,Chico,E CENTER HS PGMS - ROSEDALE CENTER,16,16,100,childcare,Y
45404941,Butte,HEAD START,Oroville,E CENTER HS PGMS - SOUTH OROVILLE CENTER,43,43,100,childcare,Y
45404942,Butte,HEAD START,Oroville,E CENTER HS PGMS - TABLE MOUNTAIN CENTER,29,28,96,childcare,Y
45405962,Butte,PUBLIC,Oroville,EASTSIDE CHILDREN'S CENTER,34,31,91,childcare,Y
45405901,Butte,PRIVATE,Oroville,FEATHER RIVER REC. & PARK DIST. - PRESCHOOL,61,56,91,childcare,Y
41370377,Butte,PUBLIC,Oroville,FIRST UNITED METHODIST CHURCH PRESCHOOL,75,74,98,childcare,Y
45403835,Butte,PUBLIC,Gridley,GRIDLEY CHILDREN'S CENTER,32,30,93,childcare,Y
41370378,Butte,PUBLIC,Oroville,HELEN WILCOX PRESCHOOL,42,40,95,childcare,Y
45403526,Butte,PRIVATE,Chico,INNOVATIVE PRESCHOOL,43,43,100,childcare,Y
45406263,Butte,PRIVATE,Gridley,KIDS CASTLE,23,23,100,childcare,Y
45403937,Butte,PRIVATE,Chico,KINDER KIDS,40,40,100,childcare,Y
41371078,Butte,PRIVATE,Chico,"KING'S CHRISTIAN PRESCHOOL, THE",36,33,91,childcare,Y
45404901,Butte,PRIVATE,Paradise,KREATIVE BEGINNINGS,34,29,85,childcare,Y
45406027,Butte,PRIVATE,Chico,LA CASITA PRIMERA PRESCHOOL & AFTERSCHOOL PGM.,33,28,84,childcare,Y
45405262,Butte,PRIVATE,Chico,LAURA'S DAYCARE CENTER & PRESCHOOL,56,53,94,childcare,Y
45406294,Butte,PRIVATE,Chico,LAURA'S PRESCHOOL,27,26,96,childcare,Y
45405619,Butte,PRIVATE,Biggs,LESSONS LEARNED PRESCHOOL,13,12,92,childcare,Y
45403669,Butte,PRIVATE,Chico,LITTLE DISCOVERIES DAYCARE & PRESCHOOL,41,35,85,childcare,Y
45401661,Butte,PRIVATE,Chico,LITTLE DISCOVERIES DAYCARE & PRESCHOOL,38,35,92,childcare,Y
